Time,p50,lower,upper
2025-01-03 07:30:00,140.34,115.89,155.4
2025-01-03 07:30:00,119.6,103.55,139.12
2025-01-03 07:30:00,114.16,97.28,133.86
2025-01-03 07:30:00,135.92,112.2,152.78
2025-01-03 07:30:00,158.59,137.86,177.76
2025-01-03 07:30:00,137.55,120.24,158.22
2025-01-03 07:30:00,135.42,118.77,155.62
2025-01-03 07:30:00,144.25,121.15,165.71
2025-01-03 07:30:00,134.35,114.49,150.81
2025-01-03 07:30:00,155.29,139.9,171.68
2025-01-03 07:30:00,140.96,120.81,164.89
2025-01-03 07:30:00,134.75,111.16,152.6
2025-01-03 07:30:00,131.0,108.61,152.56
2025-01-03 07:30:00,154.48,132.84,178.46
2025-01-03 07:30:00,131.84,111.11,153.64
2025-01-03 07:30:00,158.45,136.71,181.17
2025-01-03 07:30:00,137.15,120.98,156.22
2025-01-03 07:30:00,120.66,96.54,144.72
2025-01-03 08:00:00,153.18,136.78,175.32
2025-01-03 08:00:00,156.73,134.85,174.72
2025-01-03 08:00:00,143.03,123.66,162.99
2025-01-03 08:00:00,129.09,104.72,151.53
2025-01-03 08:00:00,153.51,136.01,178.22
2025-01-03 08:00:00,158.21,133.35,177.73
2025-01-03 08:00:00,143.79,125.93,161.99
2025-01-03 08:00:00,160.84,136.82,178.3
2025-01-03 08:00:00,152.09,128.21,167.6
2025-01-03 08:00:00,140.08,119.39,158.17
2025-01-03 08:00:00,131.49,115.94,151.57
2025-01-03 08:00:00,142.23,123.32,157.59
2025-01-03 08:00:00,155.77,131.92,180.22
2025-01-03 08:00:00,147.35,122.97,166.42
2025-01-03 08:00:00,153.98,136.05,174.37
2025-01-03 08:00:00,144.53,127.36,164.34
2025-01-03 08:00:00,164.01,147.75,188.78
2025-01-03 08:00:00,150.33,132.54,169.75
2025-01-03 08:00:00,157.59,137.5,181.77
2025-01-03 08:00:00,142.51,123.26,165.06
2025-01-03 08:00:00,137.86,120.59,157.37
2025-01-03 08:00:00,156.18,140.04,175.23
2025-01-03 08:00:00,129.74,107.68,149.71
2025-01-03 08:00:00,150.5,126.27,169.85
2025-01-03 08:00:00,139.55,117.56,163.13
2025-01-03 08:00:00,119.04,95.3,141.3
2025-01-03 08:00:00,136.96,117.11,157.41
2025-01-03 08:00:00,150.07,128.72,165.58
2025-01-03 08:00:00,143.96,126.48,165.44
2025-01-03 08:00:00,144.08,119.71,165.64
2025-01-03 08:00:00,139.15,120.91,163.29
2025-01-03 08:00:00,135.1,113.38,157.01
2025-01-03 08:00:00,119.31,100.15,137.82
2025-01-03 08:00:00,146.67,127.45,165.8
2025-01-03 08:00:00,144.07,127.51,160.1
2025-01-03 08:00:00,150.93,129.56,168.09
2025-01-03 08:00:00,131.46,109.09,155.39
2025-01-03 08:00:00,130.05,112.16,154.41
2025-01-03 08:00:00,152.26,128.9,169.21
2025-01-03 08:00:00,138.74,121.81,162.51
2025-01-03 08:00:00,128.13,109.02,145.37
2025-01-03 08:00:00,128.03,103.75,147.72
2025-01-03 08:00:00,122.3,104.17,140.41
2025-01-03 08:00:00,125.07,107.84,142.56
2025-01-03 08:00:00,125.09,106.26,141.74
2025-01-03 08:00:00,136.2,113.9,151.44
2025-01-03 08:00:00,121.0,103.24,137.75
2025-01-03 08:00:00,115.31,96.11,138.6
2025-01-03 08:00:00,136.33,120.6,160.7
2025-01-03 08:00:00,105.76,84.28,127.41
2025-01-03 08:00:00,96.43,74.09,114.28
2025-01-03 08:00:00,123.77,102.57,145.94
2025-01-03 08:00:00,100.11,76.28,116.82
2025-01-03 08:00:00,109.77,86.45,128.36
2025-01-03 08:00:00,117.9,96.08,137.75
2025-01-03 08:00:00,102.77,78.8,123.78
2025-01-03 08:00:00,105.27,84.75,122.44
2025-01-03 08:00:00,94.25,75.93,114.71
2025-01-03 08:00:00,97.6,75.4,119.11
2025-01-03 08:00:00,104.27,80.89,119.44
2025-01-03 08:00:00,108.74,92.6,128.02
2025-01-03 08:00:00,91.02,69.51,113.18
2025-01-03 08:00:00,98.4,80.26,116.54
2025-01-03 08:00:00,97.61,79.21,119.91
2025-01-03 08:00:00,88.24,70.25,107.7
2025-01-03 08:00:00,86.55,68.32,103.26
2025-01-03 08:00:00,88.34,68.48,104.17
2025-01-03 08:00:00,71.17,54.8,92.33
2025-01-03 08:00:00,94.37,78.04,116.7
2025-01-03 08:00:00,80.99,59.08,104.48
2025-01-03 08:00:00,88.01,68.28,103.07
2025-01-03 08:00:00,81.48,62.1,97.85
2025-01-03 08:00:00,90.12,74.12,108.8
2025-01-03 08:00:00,91.96,74.53,113.6
2025-01-03 08:00:00,82.43,65.59,102.65
2025-01-03 08:00:00,70.38,51.33,87.13
2025-01-03 08:00:00,77.84,55.46,93.4
2025-01-03 08:00:00,86.77,68.63,106.02
2025-01-03 08:00:00,68.17,43.36,87.45
2025-01-03 08:00:00,60.85,42.61,76.51
2025-01-03 08:00:00,80.99,59.29,99.45
2025-01-03 08:00:00,84.02,67.8,107.9
2025-01-03 08:00:00,64.27,41.7,86.89
2025-01-03 08:00:00,68.83,44.87,88.88
2025-01-03 08:00:00,55.56,31.13,72.15
2025-01-03 08:00:00,64.82,49.67,80.58
2025-01-03 08:00:00,50.03,27.43,73.65
2025-01-03 08:00:00,66.97,47.13,83.98
2025-01-03 08:00:00,55.24,38.74,76.94
2025-01-03 08:00:00,48.95,27.06,69.57
2025-01-03 08:00:00,59.53,37.86,75.24
2025-01-03 08:00:00,63.51,39.27,87.59
2025-01-03 08:00:00,55.19,37.44,73.97
2025-01-03 08:00:00,64.9,44.42,81.9
2025-01-03 08:00:00,44.0,27.98,67.73
2025-01-03 08:00:00,50.7,26.32,67.35
2025-01-03 08:00:00,69.82,51.47,88.27
2025-01-03 08:30:00,45.39,28.37,62.26
2025-01-03 08:30:00,43.43,20.58,60.05
2025-01-03 08:30:00,47.9,25.87,63.91
2025-01-03 08:30:00,58.55,33.87,77.31
2025-01-03 08:30:00,48.33,32.57,70.59
2025-01-03 08:30:00,48.92,31.45,65.42
2025-01-03 08:30:00,43.13,19.38,65.58
2025-01-03 08:30:00,60.57,36.09,80.79
2025-01-03 08:30:00,61.65,42.79,80.73
2025-01-03 08:30:00,47.2,28.53,62.54
2025-01-03 08:30:00,63.28,43.13,87.99
2025-01-03 08:30:00,52.07,35.91,69.75
2025-01-03 08:30:00,39.18,18.02,56.5
2025-01-03 08:30:00,55.75,40.08,76.14
2025-01-03 08:30:00,60.57,39.82,82.23
2025-01-03 08:30:00,48.17,32.5,63.25
2025-01-03 08:30:00,49.05,33.45,64.89
2025-01-03 08:30:00,28.37,4.28,50.76
2025-01-03 08:30:00,51.08,29.21,68.03
2025-01-03 08:30:00,62.67,44.34,84.16
2025-01-03 08:30:00,36.97,17.81,56.56
2025-01-03 08:30:00,47.23,27.01,69.82
2025-01-03 08:30:00,48.54,33.5,66.13
2025-01-03 08:30:00,58.01,38.22,73.45
2025-01-03 08:30:00,73.85,52.4,98.11
2025-01-03 08:30:00,49.48,25.17,74.11
2025-01-03 08:30:00,65.12,45.99,84.8
2025-01-03 08:30:00,43.85,27.84,64.47
2025-01-03 08:30:00,54.15,30.64,72.0
2025-01-03 08:30:00,65.72,42.28,82.64
2025-01-03 08:30:00,68.45,52.55,88.1
2025-01-03 08:30:00,51.93,36.25,71.41
2025-01-03 08:30:00,74.45,54.37,93.5
2025-01-03 08:30:00,61.96,37.93,78.07
2025-01-03 08:30:00,57.46,39.4,79.09
2025-01-03 08:30:00,84.7,68.38,106.27
2025-01-03 08:30:00,45.52,23.18,63.53
2025-01-03 08:30:00,62.7,42.31,86.5
2025-01-03 08:30:00,61.68,42.52,81.74
2025-01-03 08:30:00,72.25,53.11,90.38
2025-01-03 08:30:00,76.96,57.05,95.7
2025-01-03 08:30:00,70.09,53.61,94.89
2025-01-03 08:30:00,68.27,44.62,92.06
2025-01-03 08:30:00,70.05,46.22,94.79
2025-01-03 08:30:00,72.16,53.11,89.43
2025-01-03 08:30:00,67.65,51.8,92.57
2025-01-03 08:30:00,73.29,54.42,95.0
2025-01-03 08:30:00,84.29,61.17,105.14
2025-01-03 08:30:00,75.19,53.77,90.8
2025-01-03 08:30:00,72.46,49.27,87.84
2025-01-03 08:30:00,67.96,45.62,90.63
2025-01-03 08:30:00,87.31,69.25,104.26
2025-01-03 08:30:00,75.4,59.4,93.17
2025-01-03 08:30:00,70.02,53.9,91.18
2025-01-03 08:30:00,101.18,80.9,122.67
2025-01-03 08:30:00,79.61,57.43,99.28
2025-01-03 08:30:00,85.43,62.72,101.6
2025-01-03 08:30:00,89.6,65.7,106.97
2025-01-03 08:30:00,100.58,85.43,123.57
2025-01-03 08:30:00,85.8,64.3,109.4
2025-01-03 08:30:00,88.91,69.89,103.98
2025-01-03 08:30:00,97.68,80.2,121.17
2025-01-03 08:30:00,95.37,71.28,118.8
2025-01-03 08:30:00,97.07,73.29,121.43
2025-01-03 08:30:00,85.12,68.35,105.21
2025-01-03 08:30:00,102.64,82.57,123.88
2025-01-03 08:30:00,96.57,73.83,118.44
2025-01-03 08:30:00,86.86,68.55,102.15
2025-01-03 08:30:00,98.79,76.84,118.35
2025-01-03 08:30:00,110.0,86.05,130.22
2025-01-03 08:30:00,90.72,67.36,115.35
2025-01-03 08:30:00,115.72,99.44,138.65
2025-01-03 08:30:00,92.68,69.35,116.78
2025-01-03 08:30:00,101.89,77.9,124.73
2025-01-03 08:30:00,116.12,100.34,138.53
2025-01-03 08:30:00,104.28,84.43,125.57
2025-01-03 08:30:00,101.42,79.53,121.91
2025-01-03 08:30:00,105.6,80.69,121.14
2025-01-03 08:30:00,129.87,113.29,147.35
2025-01-03 08:30:00,158.57,140.87,181.46
2025-01-03 08:30:00,124.54,102.61,141.42
2025-01-03 08:30:00,117.68,94.1,135.01
2025-01-03 08:30:00,129.18,105.65,151.29
2025-01-03 08:30:00,128.94,109.86,151.33
2025-01-03 08:30:00,130.54,111.34,155.52
2025-01-03 08:30:00,134.13,114.71,149.3
2025-01-03 08:30:00,126.75,103.92,151.16
2025-01-03 08:30:00,133.89,109.28,150.49
2025-01-03 08:30:00,132.45,109.7,151.07
2025-01-03 08:30:00,110.01,94.57,131.33
2025-01-03 08:30:00,134.56,112.61,156.23
2025-01-03 08:30:00,147.95,128.37,169.69
2025-01-03 09:00:00,139.31,115.9,154.68
2025-01-03 09:00:00,139.93,121.91,157.19
2025-01-03 09:00:00,130.68,107.05,155.19
2025-01-03 09:00:00,144.42,122.04,166.75
2025-01-03 09:00:00,133.4,117.68,156.43
2025-01-03 09:00:00,129.97,106.44,147.14
2025-01-03 09:00:00,139.75,120.41,158.11
2025-01-03 09:00:00,157.73,142.16,177.41
2025-01-03 09:00:00,159.88,140.66,176.24
2025-01-03 09:00:00,134.54,112.12,153.06
2025-01-03 09:00:00,161.26,140.91,180.64
2025-01-03 09:00:00,160.58,139.33,178.91
2025-01-03 09:00:00,143.69,128.29,161.76
2025-01-03 09:00:00,152.46,135.8,169.05
2025-01-03 09:00:00,147.35,122.95,166.69
2025-01-03 09:00:00,146.93,125.1,167.23
2025-01-03 09:00:00,122.88,98.77,142.87
2025-01-03 09:00:00,137.85,119.27,153.08
2025-01-03 09:00:00,143.01,121.09,166.51
2025-01-03 09:00:00,161.0,136.66,179.55
2025-01-03 09:00:00,160.5,142.64,182.35
2025-01-03 09:00:00,146.76,124.5,164.99
2025-01-03 09:00:00,146.95,122.72,166.66
2025-01-03 09:00:00,157.9,142.67,179.3
2025-01-03 09:00:00,155.46,139.95,172.55
2025-01-03 09:00:00,149.73,127.62,171.54
2025-01-03 09:00:00,148.81,129.13,168.62
2025-01-03 09:00:00,130.37,107.71,149.25
2025-01-03 09:00:00,158.21,138.98,180.29
2025-01-03 09:00:00,140.71,120.05,158.63
2025-01-03 09:00:00,143.25,122.61,166.39
2025-01-03 09:00:00,155.08,139.92,170.61
2025-01-03 09:00:00,151.79,132.92,171.27
2025-01-03 09:00:00,146.54,122.97,162.68
2025-01-03 09:00:00,151.05,127.97,166.51
2025-01-03 09:00:00,116.71,98.32,134.85
2025-01-03 09:00:00,139.1,116.48,158.49
2025-01-03 09:00:00,147.51,129.74,166.6
2025-01-03 09:00:00,137.41,116.66,153.68
2025-01-03 09:00:00,151.2,127.52,168.74
2025-01-03 09:00:00,147.94,124.2,171.43
2025-01-03 09:00:00,152.21,137.1,170.52
2025-01-03 09:00:00,127.37,103.58,147.41
2025-01-03 09:00:00,137.59,119.19,160.09
2025-01-03 09:00:00,129.49,106.88,146.23
2025-01-03 09:00:00,126.08,107.69,149.71
2025-01-03 09:00:00,134.44,110.77,156.13
2025-01-03 09:00:00,130.74,107.96,148.7
2025-01-03 09:00:00,126.26,106.78,144.35
2025-01-03 09:00:00,144.59,121.3,168.14
2025-01-03 09:00:00,123.56,106.13,141.82
2025-01-03 09:00:00,132.99,117.72,154.22
2025-01-03 09:00:00,129.23,110.37,146.69
2025-01-03 09:00:00,112.09,93.75,137.03
2025-01-03 09:00:00,123.92,103.68,141.25
2025-01-03 09:00:00,133.12,109.72,150.78
2025-01-03 09:00:00,123.28,102.68,148.16
2025-01-03 09:00:00,124.38,100.17,139.62
2025-01-03 09:00:00,115.01,91.68,132.58
2025-01-03 09:00:00,107.57,90.2,131.87
2025-01-03 09:00:00,129.76,110.13,154.53
2025-01-03 09:00:00,135.71,120.3,154.85
2025-01-03 09:00:00,129.01,112.13,147.15
2025-01-03 09:00:00,111.02,91.13,133.68
2025-01-03 09:00:00,116.86,95.3,139.11
2025-01-03 09:00:00,110.72,92.32,130.18
2025-01-03 09:00:00,113.34,89.78,135.53
2025-01-03 09:00:00,115.7,94.56,136.44
2025-01-03 09:00:00,110.63,92.23,131.15
2025-01-03 09:00:00,101.94,81.31,120.46
2025-01-03 09:00:00,89.18,67.92,108.91
2025-01-03 09:00:00,106.98,87.18,124.94
2025-01-03 09:00:00,92.77,77.77,115.73
2025-01-03 09:00:00,91.84,71.99,113.18
2025-01-03 09:00:00,94.07,73.35,111.52
2025-01-03 09:00:00,98.93,79.1,115.18
2025-01-03 09:00:00,89.45,67.42,113.43
2025-01-03 09:00:00,101.62,80.66,120.38
2025-01-03 09:00:00,96.12,76.83,118.59
2025-01-03 09:00:00,89.17,67.16,110.17
2025-01-03 09:00:00,89.49,67.38,106.34
2025-01-03 09:00:00,74.47,54.8,94.31
2025-01-03 09:00:00,59.35,40.65,79.91
2025-01-03 09:00:00,71.89,56.33,91.52
2025-01-03 09:00:00,87.11,71.57,103.37
2025-01-03 09:00:00,72.34,50.66,95.49
2025-01-03 09:00:00,89.1,70.17,109.86
2025-01-03 09:00:00,84.23,59.74,101.97
2025-01-03 09:00:00,62.66,47.64,81.66
2025-01-03 09:00:00,58.31,41.03,80.82
2025-01-03 09:00:00,60.51,36.6,78.24
2025-01-03 09:00:00,62.14,42.93,78.43
2025-01-03 09:00:00,61.54,42.23,78.2
2025-01-03 09:00:00,74.12,56.25,97.97
2025-01-03 09:00:00,70.47,45.73,86.16
2025-01-03 09:00:00,66.21,46.26,86.31
2025-01-03 09:00:00,70.91,51.0,94.85
2025-01-03 09:00:00,78.17,60.97,102.52
2025-01-03 09:00:00,75.74,55.86,92.33
2025-01-03 09:00:00,63.83,40.17,83.42
2025-01-03 09:00:00,72.61,57.26,90.34
2025-01-03 09:00:00,50.56,26.53,74.89
2025-01-03 09:00:00,59.7,44.25,79.02
2025-01-03 09:00:00,54.3,31.38,72.92
2025-01-03 09:00:00,36.79,16.06,55.94
2025-01-03 09:00:00,39.22,15.14,56.77
2025-01-03 09:00:00,68.73,50.35,91.88
2025-01-03 09:00:00,69.84,45.2,86.07
2025-01-03 09:00:00,40.35,15.61,58.09
2025-01-03 09:00:00,61.32,41.76,81.87
2025-01-03 09:00:00,48.82,32.21,71.79
2025-01-03 09:00:00,62.13,39.19,81.63
2025-01-03 09:00:00,50.08,31.21,67.05
2025-01-03 09:30:00,38.02,21.1,55.87
2025-01-03 09:30:00,56.17,36.62,80.58
2025-01-03 09:30:00,50.97,31.48,75.97
2025-01-03 09:30:00,63.21,42.31,84.62
2025-01-03 09:30:00,32.0,8.44,53.03
2025-01-03 09:30:00,42.63,25.96,62.46
2025-01-03 09:30:00,47.65,25.21,65.28
2025-01-03 09:30:00,61.01,38.34,83.93
2025-01-03 09:30:00,46.28,22.25,63.36
2025-01-03 09:30:00,44.76,28.44,65.64
2025-01-03 09:30:00,46.71,31.04,64.98
2025-01-03 09:30:00,36.53,14.92,59.57
2025-01-03 09:30:00,62.24,46.49,77.69
2025-01-03 09:30:00,51.94,34.05,68.78
2025-01-03 09:30:00,40.06,20.6,62.36
2025-01-03 09:30:00,47.44,27.38,68.44
2025-01-03 09:30:00,68.05,50.46,88.43
2025-01-03 09:30:00,62.66,40.01,86.86
2025-01-03 09:30:00,55.77,34.66,80.17
2025-01-03 09:30:00,43.02,23.33,60.13
2025-01-03 09:30:00,61.95,37.91,80.6
2025-01-03 09:30:00,65.3,48.26,80.89
2025-01-03 09:30:00,56.21,40.24,78.4
2025-01-03 09:30:00,48.91,31.83,64.75
2025-01-03 09:30:00,46.42,30.27,66.84
2025-01-03 09:30:00,50.52,33.78,66.98
2025-01-03 09:30:00,76.87,55.55,92.65
2025-01-03 09:30:00,53.13,37.96,68.79
2025-01-03 09:30:00,56.59,39.62,77.56
2025-01-03 09:30:00,49.68,32.76,67.87
2025-01-03 09:30:00,58.25,41.35,75.27
2025-01-03 09:30:00,50.9,29.49,68.32
2025-01-03 09:30:00,65.24,42.92,89.6
2025-01-03 09:30:00,71.53,51.34,95.87
2025-01-03 09:30:00,52.87,37.17,70.52
2025-01-03 09:30:00,78.07,56.13,95.67
2025-01-03 09:30:00,64.33,42.85,83.31
2025-01-03 09:30:00,49.7,34.48,68.35
2025-01-03 09:30:00,45.92,26.15,70.25
2025-01-03 09:30:00,80.08,55.91,100.58
2025-01-03 09:30:00,67.7,49.49,84.12
2025-01-03 09:30:00,77.35,54.61,92.57
2025-01-03 09:30:00,62.91,43.03,79.92
2025-01-03 09:30:00,74.69,51.22,92.83
2025-01-03 09:30:00,95.82,74.7,118.21
2025-01-03 09:30:00,87.92,66.89,103.06
2025-01-03 09:30:00,90.29,67.21,107.36
2025-01-03 09:30:00,94.42,72.96,116.22
2025-01-03 09:30:00,70.16,48.92,94.21
2025-01-03 09:30:00,92.27,74.7,108.78
2025-01-03 09:30:00,88.91,66.6,109.36
2025-01-03 09:30:00,57.87,40.27,82.35
2025-01-03 09:30:00,96.95,73.4,121.6
2025-01-03 09:30:00,83.7,62.04,103.55
2025-01-03 09:30:00,102.75,78.69,119.18
2025-01-03 09:30:00,86.09,69.29,101.1
2025-01-03 09:30:00,88.64,71.77,107.53
2025-01-03 09:30:00,104.11,85.69,119.31
2025-01-03 09:30:00,116.17,94.61,132.03
2025-01-03 09:30:00,112.48,97.44,136.4
2025-01-03 09:30:00,106.22,88.13,122.74
2025-01-03 09:30:00,109.68,87.5,131.0
2025-01-03 09:30:00,108.28,89.03,124.5
2025-01-03 09:30:00,112.48,95.25,127.75
2025-01-03 09:30:00,124.06,101.19,143.67
2025-01-03 09:30:00,107.96,86.93,127.38
2025-01-03 09:30:00,118.34,99.25,133.75
2025-01-03 09:30:00,104.76,84.82,123.58
2025-01-03 09:30:00,113.47,88.84,130.78
2025-01-03 09:30:00,114.95,98.76,137.47
2025-01-03 09:30:00,116.91,99.98,135.1
2025-01-03 09:30:00,110.42,89.71,129.57
2025-01-03 09:30:00,121.7,99.31,142.99
2025-01-03 09:30:00,108.93,87.42,124.45
2025-01-03 09:30:00,96.95,80.5,115.25
2025-01-03 09:30:00,133.19,108.47,151.59
2025-01-03 09:30:00,130.82,107.33,151.3
2025-01-03 09:30:00,133.91,115.08,152.39
2025-01-03 09:30:00,142.12,122.7,164.65
2025-01-03 09:30:00,126.06,105.95,145.63
2025-01-03 09:30:00,143.72,125.41,159.43
2025-01-03 09:30:00,121.51,100.13,145.98
2025-01-03 09:30:00,127.0,102.45,146.08
2025-01-03 09:30:00,144.73,124.35,164.54
2025-01-03 09:30:00,115.12,93.72,132.49
2025-01-03 09:30:00,128.68,110.41,143.7
2025-01-03 09:30:00,138.29,123.19,153.32
2025-01-03 09:30:00,117.12,99.38,136.61
2025-01-03 09:30:00,134.7,118.53,153.68
2025-01-03 09:30:00,152.16,136.67,169.53
2025-01-03 09:30:00,143.13,118.65,165.08
2025-01-03 09:30:00,150.85,134.3,171.69
2025-01-03 09:30:00,128.98,110.26,144.7
2025-01-03 09:30:00,134.71,118.25,151.73
2025-01-03 09:30:00,145.48,129.87,170.3
2025-01-03 09:30:00,150.82,128.27,167.22
2025-01-03 09:30:00,154.19,138.29,171.68
2025-01-03 09:30:00,131.8,111.46,148.4
2025-01-03 09:30:00,162.87,144.67,181.71
2025-01-03 09:30:00,161.32,145.65,177.51
2025-01-03 09:30:00,129.58,112.96,150.26
2025-01-03 10:00:00,156.72,140.64,177.5
2025-01-03 10:00:00,139.31,115.83,163.62
2025-01-03 10:00:00,150.64,129.44,173.96
2025-01-03 10:00:00,148.31,132.09,165.04
2025-01-03 10:00:00,169.5,145.84,193.74
2025-01-03 10:00:00,139.84,124.82,155.17
2025-01-03 10:00:00,148.32,131.51,166.48
2025-01-03 10:00:00,156.56,140.09,174.09
2025-01-03 10:00:00,149.99,134.7,169.29
2025-01-03 10:00:00,141.47,121.95,159.95
2025-01-03 10:00:00,146.2,128.27,168.07
2025-01-03 10:00:00,141.66,121.0,165.2
2025-01-03 10:00:00,152.17,136.97,171.77
2025-01-03 10:00:00,135.31,116.02,158.91
2025-01-03 10:00:00,153.21,132.64,173.84
2025-01-03 10:00:00,157.84,141.84,178.05
2025-01-03 10:00:00,166.66,149.77,185.85
2025-01-03 10:00:00,162.3,137.44,180.76
2025-01-03 10:00:00,152.45,135.29,172.0
2025-01-03 10:00:00,142.7,120.05,161.59
2025-01-03 10:00:00,149.2,131.13,164.46
2025-01-03 10:00:00,131.5,114.15,154.56
2025-01-03 10:00:00,136.75,118.16,158.02
2025-01-03 10:00:00,129.31,109.76,149.57
2025-01-03 10:00:00,137.45,118.81,161.1
2025-01-03 10:00:00,157.46,132.61,176.82
2025-01-03 10:00:00,142.79,125.26,161.3
2025-01-03 10:00:00,135.1,118.37,156.29
2025-01-03 10:00:00,132.35,113.38,153.01
2025-01-03 10:00:00,132.63,115.18,156.06
2025-01-03 10:00:00,140.08,122.29,156.86
2025-01-03 10:00:00,123.79,103.65,143.71
2025-01-03 10:00:00,145.18,124.9,164.16
2025-01-03 10:00:00,148.46,132.49,170.16
2025-01-03 10:00:00,127.7,106.46,150.55
2025-01-03 10:00:00,136.46,120.37,160.95
2025-01-03 10:00:00,136.48,117.35,153.33
2025-01-03 10:00:00,136.09,114.24,158.66
2025-01-03 10:00:00,126.82,105.1,150.93
2025-01-03 10:00:00,124.96,104.0,141.78
2025-01-03 10:00:00,108.29,89.48,130.92
2025-01-03 10:00:00,141.16,117.49,165.49
2025-01-03 10:00:00,130.23,111.44,153.56
2025-01-03 10:00:00,115.74,95.49,139.67
2025-01-03 10:00:00,134.43,114.82,157.19
2025-01-03 10:00:00,115.0,99.19,138.38
2025-01-03 10:00:00,120.11,100.26,136.4
2025-01-03 10:00:00,121.02,105.72,138.73
2025-01-03 10:00:00,109.55,93.63,132.85
2025-01-03 10:00:00,113.15,89.78,129.2
2025-01-03 10:00:00,113.78,98.58,131.2
2025-01-03 10:00:00,128.09,103.15,143.24
2025-01-03 10:00:00,136.63,111.75,159.36
2025-01-03 10:00:00,107.8,92.24,126.64
2025-01-03 10:00:00,121.66,103.52,139.45
2025-01-03 10:00:00,99.82,80.7,116.74
2025-01-03 10:00:00,98.1,81.84,116.17
2025-01-03 10:00:00,106.55,82.41,130.92
2025-01-03 10:00:00,85.67,62.92,102.6
2025-01-03 10:00:00,106.44,91.07,130.89
2025-01-03 10:00:00,86.04,62.26,102.23
2025-01-03 10:00:00,73.92,54.69,94.15
2025-01-03 10:00:00,95.81,72.9,112.03
2025-01-03 10:00:00,80.71,65.15,99.3
2025-01-03 10:00:00,93.1,74.18,117.89
2025-01-03 10:00:00,97.96,76.78,114.33
2025-01-03 10:00:00,87.76,70.05,111.36
2025-01-03 10:30:00,92.47,77.39,116.77
2025-01-03 10:30:00,86.55,63.21,110.11
2025-01-03 10:30:00,88.06,72.42,109.8
2025-01-03 10:30:00,86.02,61.74,102.5
2025-01-03 10:30:00,80.4,61.54,98.24
2025-01-03 10:30:00,76.68,51.7,100.64
2025-01-03 10:30:00,62.32,45.48,81.68
2025-01-03 10:30:00,70.5,49.48,88.11
2025-01-03 10:30:00,60.03,38.54,82.95
2025-01-03 10:30:00,69.64,50.46,92.7
2025-01-03 10:30:00,61.67,44.64,80.14
2025-01-03 10:30:00,57.33,37.5,78.51
2025-01-03 10:30:00,68.18,50.19,88.63
2025-01-03 10:30:00,62.77,46.45,87.6
2025-01-03 10:30:00,53.7,36.84,69.22
2025-01-03 10:30:00,59.49,44.42,75.42
2025-01-03 10:30:00,65.0,42.61,81.64
2025-01-03 10:30:00,54.17,31.84,76.67
2025-01-03 10:30:00,53.29,32.31,75.99
2025-01-03 10:30:00,58.86,43.45,74.32
2025-01-03 10:30:00,65.6,49.49,88.55
2025-01-03 10:30:00,59.03,34.5,75.81
2025-01-03 10:30:00,57.34,39.32,74.37
2025-01-03 10:30:00,65.05,44.98,89.94
2025-01-03 10:30:00,54.59,39.27,77.88
2025-01-03 10:30:00,52.18,36.21,74.28
2025-01-03 10:30:00,40.75,18.76,60.65
2025-01-03 10:30:00,44.19,28.62,67.71
2025-01-03 10:30:00,41.25,21.69,61.45
2025-01-03 10:30:00,49.47,31.35,68.72
2025-01-03 10:30:00,59.54,40.29,83.01
2025-01-03 10:30:00,59.92,44.18,80.13
2025-01-03 10:30:00,55.62,39.35,72.63
2025-01-03 10:30:00,45.97,25.41,61.17
2025-01-03 10:30:00,42.36,23.55,59.71
2025-01-03 10:30:00,48.34,32.15,70.96
2025-01-03 10:30:00,56.04,35.32,75.54
2025-01-03 10:30:00,39.66,21.35,62.66
2025-01-03 10:30:00,49.19,32.38,68.66
2025-01-03 10:30:00,41.12,25.95,58.84
2025-01-03 10:30:00,44.38,21.11,66.14
2025-01-03 10:30:00,45.91,27.06,68.49
2025-01-03 10:30:00,28.38,12.71,43.5
2025-01-03 10:30:00,60.62,37.14,76.89
2025-01-03 10:30:00,55.17,31.12,74.38
2025-01-03 10:30:00,45.21,22.73,62.48
2025-01-03 10:30:00,42.25,26.4,65.65
2025-01-03 10:30:00,47.49,24.7,68.58
2025-01-03 10:30:00,45.24,21.14,67.45
2025-01-03 10:30:00,66.51,48.38,87.23
2025-01-03 10:30:00,39.69,17.24,55.41
2025-01-03 10:30:00,65.11,42.9,80.42
2025-01-03 10:30:00,59.31,35.2,83.8
2025-01-03 10:30:00,67.06,47.13,83.82
2025-01-03 10:30:00,56.7,34.77,79.82
2025-01-03 10:30:00,63.88,39.38,88.74
2025-01-03 10:30:00,55.61,32.2,76.91
2025-01-03 10:30:00,56.44,36.99,75.12
2025-01-03 10:30:00,56.46,33.08,80.72
2025-01-03 10:30:00,79.85,59.9,98.38
2025-01-03 10:30:00,69.86,49.2,85.99
2025-01-03 10:30:00,64.37,39.89,84.95
2025-01-03 10:30:00,63.04,39.24,83.35
2025-01-03 10:30:00,62.5,45.04,81.22
2025-01-03 10:30:00,75.55,53.78,99.37
2025-01-03 10:30:00,67.81,46.14,83.28
2025-01-03 10:30:00,53.3,30.8,69.89
2025-01-03 10:30:00,66.52,42.97,82.2
2025-01-03 11:00:00,60.26,35.95,83.4
2025-01-03 11:00:00,55.95,34.51,78.29
2025-01-03 11:00:00,54.15,33.63,73.06
